"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Pricing","Sub_Title","Description","Summary","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Price","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","Menu_Link","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Reserve_a_table","Image_URL","Favicon","Review_URL","Facebook_URL","Linkedin_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Accessibility","Amenities","Service_options","Payments","Offerings","Crowd","Planning","From_the_business","Recycling"
"1487","club in mumbai","The Daily All Day Mumbai","Ground  Swami Vivekananda Rd  Behind Shoppers Stop  Bandra West  Mumbai  Maharashtra 400050","Ground","Mumbai","400050","Swami Vivekananda Rd","Maharashtra","IN","Asia/Calcutta","₹2,000+","द डेली बार अँड किचन","Pub plates, plus many cocktails & sangrias, served in modern, newspaper-filled digs with a patio.","Modern kitchen with pub fare & a patio","09920446633","099204 46633","+919920446633",,"https://www.zomato.com/mumbai/the-daily-bar-kitchen-linking-road-bandra-west","zomato.com","Gastropub"," ","Yes","1920","4.3","Modern kitchen with pub fare & a patio","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.060972","Lng 72.836928","19.060972,72.836928","7JFJ3R6P+9QM","ChIJ59LzqhfJ5zsRm5N6D8IABYE","https://www.swiggy.com/city/mumbai/the-daily-all-day-mumbai-bandra-west-bandra-west-rest10121?utm_source=GooglePlaceOrder&utm_campaign=GoogleMap&is_retargeting=true&media_source=GooglePlaceOrder","https://www.google.com/maps/place/?q=place_id:ChIJ59LzqhfJ5zsRm5N6D8IABYE","9296837839259603867","https://www.google.com/search?kgmid=/g/124yhkj2q","/g/124yhkj2q"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID218r4fQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.zomato.com/mumbai/the-daily-bar-kitchen-linking-road-bandra-west&size=48","https://search.google.com/local/reviews?placeid=ChIJ59LzqhfJ5zsRm5N6D8IABYE&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/zomato","https://in.linkedin.com/company/zomato","https://twitter.com/zomato","https://www.instagram.com/zomato/","https://www.youtube.com/zomato","The Daily All Day Mumbai Mumbai, Linking Road, Bandra West; View reviews, menu, contact, location, and more for The Daily All Day Mumbai Restaurant.",,"0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIVygI","Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Bar on site | Restroom","Outdoor seating | No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards","Alcohol | Beer | Cocktails | Coffee | Dancing | Food | Food at bar | Halal food | Happy-hour drinks | Happy-hour food | Late-night food | Quick bite | Small plates | Spirits | Vegetarian options | Wine | Dishes","Groups | Tourists | University students","Reservations required | Dinner reservations recommended | Accepts reservations | Usually a wait",,
"1488","club in mumbai","Rotary Club Of Bombay West","Gr. Floor  Rotary Club  Juhu Tara Rd  Mangelwadi  Shivaji Nagr  Santacruz (West)  Mumbai  Maharashtra 400054","Gr. Floor","Mumbai","400054","Rotary Club","Maharashtra","IN","Asia/Calcutta"," ","रोटरी क्लब ऑफ मुंबई वेस्ट"," "," ","02226607217","022 2660 7217","+919930867554","jdsanghvi@gmail.com","http://rcbw.org/","rcbw.org","Club"," ","No","575","4.2"," ","open","Wednesday, 8 am-8 pm; Thursday, 8 am-8 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, Closed; Monday, 8 am-8 pm; Tuesday, 8 am-8 pm; ","8 am-8 pm","Closed","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","Lat 19.0864653","Lng 72.8275614","19.0864653,72.8275614","7JFJ3RPH+H2M","ChIJD2XkopjJ5zsRIYLnd6X4Rzc"," ","https://www.google.com/maps/place/?q=place_id:ChIJD2XkopjJ5zsRIYLnd6X4Rzc","3983425784997446177","https://www.google.com/search?kgmid=/g/1tdxzcbj","/g/1tdxzcbj"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICEj_X6Ow","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://rcbw.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJD2XkopjJ5zsRIYLnd6X4Rzc&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/rcbw1"," "," ",,"https://www.youtube.com/channel/UCb99VN5oCDv3QdpYq0EJrqw",,"Rotary club near me, Rotary Club Bombay West, Rotary Club of Bombay West, Rotary Club In Mumbai","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIkgEoCQ","Wheelchair-accessible entrance",,,,,,,,
"1489","club in mumbai","The Quorum Mumbai","8th Floor  Tower 2A  North Annex  One World Center  Senapati Bapat Marg  Saidham Nagar  Lower Parel  Mumbai  Maharashtra 400013","8th Floor  Tower 2A  North Annex","Mumbai","400013","One World Center","Maharashtra","IN","Asia/Calcutta"," ","द कोरम मुंबई"," "," ","07208898778","072088 98778","+917703908030 | +917208898778 | +918977861930",,"https://thequorumclub.com/","thequorumclub.com","Social club"," ","Yes","183","4.5"," ","open"," ",,,,,,,,"Lat 19.0064016","Lng 72.8324786","19.0064016,72.8324786","7JFJ2R4J+HX9","ChIJj8PxYKPP5zsRYL1PJ3_99Gc"," ","https://www.google.com/maps/place/?q=place_id:ChIJj8PxYKPP5zsRYL1PJ3_99Gc","7490890802786188640","https://www.google.com/search?kgmid=/g/11p9n_sbj6","/g/11p9n_sbj6"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICWjJ6yUw","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://thequorumclub.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJj8PxYKPP5zsRYL1PJ3_99Gc&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/thequorumclub/","https://www.linkedin.com/company/thequorumclub/jobs/","https://twitter.com/thequorumclub?lang=en","https://www.instagram.com/thequorumclub/","https://www.youtube.com/thequorum","Join The Quorum Club for exclusive cultural events, discussions, and entertainment. Also, explore The Q co-working spaces for a dynamic work environment.",,"0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIvQEoCg","Wheelchair-accessible car park | Wheelchair-accessible entrance",,,"Credit cards | NFC mobile payments",,,,,
"1490","club in mumbai","Radio Bar","Guru Gangeshwar Marg  Khar  Khar West  Mumbai  Maharashtra 400052","Guru Gangeshwar Marg","Mumbai","400052","Mumbai  Maharashtra 400052","Maharashtra","IN","Asia/Calcutta","₹2,000+","रेडिओ बार","European light meals & cocktails at this funky venue with a valet parking service.","Music-themed bar with a European menu","09769755542","097697 55542"," "," ",,,"Bar","Restaurant","Yes","1607","4.1","Music-themed bar with a European menu","open","Wednesday, 7 pm-1 am; Thursday, 7 pm-1 am; Friday, 7 pm-1 am; Saturday, 7 pm-1 am; Sunday, 7 pm-1 am; Monday, 7 pm-1 am; Tuesday, 7 pm-1 am; ","7 pm-1 am","7 pm-1 am","7 pm-1 am","7 pm-1 am","7 pm-1 am","7 pm-1 am","7 pm-1 am","Lat 19.0696036","Lng 72.8335857","19.0696036,72.8335857","7JFJ3R9M+RCW","ChIJbQYqARLJ5zsRmLJWzlnlQGY","https://www.swiggy.com/restaurants/radio-bar-khar-west-andheri-west-mumbai-939536/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve","https://www.google.com/maps/place/?q=place_id:ChIJbQYqARLJ5zsRmLJWzlnlQGY","7368141164254769816","https://www.google.com/search?kgmid=/g/11bx44zb2p","/g/11bx44zb2p","https://www.google.com/maps/reserve/v/dine/c/IulSfe2hL3o?source=pa&opi=79508299&hl=en-IN&gei=ydSAaKeuG6KfseMPu_nwgQg","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDUpdDASw"," ","https://search.google.com/local/reviews?placeid=ChIJbQYqARLJ5zsRmLJWzlnlQGY&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcI3gEoCw","Wheelchair-accessible toilet","Restroom","Outdoor seating | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Spirits | Wine | Cuisine | Dishes","Groups | Tourists","Reservations required | Accepts reservations | Usually a wait",,
"1491","club in mumbai","MUMBAI CRICKET CLUB","Anita apartments Bridge  CMS marg  near solitaire heights  Pratiksha Nagar  Vakola  Santacruz East  Mumbai  Maharashtra 400055","Anita apartments Bridge","Mumbai","400055","CMS marg","Maharashtra","IN","Asia/Calcutta"," ","मुंबई क्रिकेट क्लब"," "," ","08588808349","085888 08349","+918588808349",,"http://www.mcccricket.com/","mcccricket.com","Cricket club"," ","Yes","391","4.4"," ","open","Wednesday, 7 am-7 pm; Thursday, 7 am-7 pm; Friday, 7 am-7 pm; Saturday, 7 am-7 pm; Sunday, Closed; Monday, 7 am-7 pm; Tuesday, 7 am-7 pm; ","7 am-7 pm","Closed","7 am-7 pm","7 am-7 pm","7 am-7 pm","7 am-7 pm","7 am-7 pm","Lat 19.0780148","Lng 72.85071529999999","19.0780148,72.85071529999999","7JFJ3VH2+674","ChIJSa081QDJ5zsRKj4F7gX5Le4"," ","https://www.google.com/maps/place/?q=place_id:ChIJSa081QDJ5zsRKj4F7gX5Le4","17162647558842301994","https://www.google.com/search?kgmid=/g/11h00d5ytj","/g/11h00d5ytj"," ","https://lh5.googleusercontent.com/p/CIABIhAGbzaquDWLeWf85ugACq3w","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.mcccricket.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJSa081QDJ5zsRKj4F7gX5Le4&q=club+in+mumbai&authuser=0&hl=en&gl=IN","https://www.facebook.com/events/524941803673069/"," "," ",,,"Top-rated cricket academy in Mumbai with hostel facilities. We offers outstanding coaching and training to aspiring cricketers of all ages.",,"0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcInwIoDA","Wheelchair-accessible car park | Wheelchair-accessible entrance","Restroom",,,,,,,
"1492","club in mumbai","RED ROOM GAYPREMO","13-14  2nd Rd  Khar  Ram Krishna Nagar  Khar West  Mumbai  Maharashtra 400052","13-14  2nd Rd","Mumbai","400052","Mumbai  Maharashtra 400052","Maharashtra","IN","Asia/Calcutta"," ","रेड रूम गायप्रीमो"," "," "," ",," "," ",,,"Night club","Gay & lesbian organization","Yes","22","1.7"," ","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Closed; Saturday, Closed; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Closed","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Closed","Lat 19.071287599999998","Lng 72.83991309999999","19.071287599999998,72.83991309999999","7JFJ3RCQ+GX7","ChIJj4Ro2iTJ5zsR_TDw6iNWGEo"," ","https://www.google.com/maps/place/?q=place_id:ChIJj4Ro2iTJ5zsR_TDw6iNWGEo","5339112070513176829","https://www.google.com/search?kgmid=/g/11svm93fgc","/g/11svm93fgc"," ","https://lh5.googleusercontent.com/p/AF1QipNA-zhGTsyI3WLBUByddjsloR65aWxFF4QbKwtK"," ","https://search.google.com/local/reviews?placeid=ChIJj4Ro2iTJ5zsR_TDw6iNWGEo&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIyQIoDQ",,"Restroom","Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | Beer | Cocktails | Dancing | Food | Spirits | Wine","Groups",,,
"1493","club in mumbai","antiSOCIAL","Plot 242  Mathuradas Mill Compound  Sitaram Jadhav Marg  Lower Parel  Mumbai  Maharashtra 400013","Plot 242","Mumbai","400013","Mathuradas Mill Compound","Maharashtra","IN","Asia/Calcutta","₹₹₹","अँटीसोशल","Global pub grub & adventurous cocktails prepared in an energetic hideaway with stylish decor.","Sleek, hidden-away bar with upbeat vibe","07506394240","075063 94240",,,"https://m.facebook.com/antisocialmumbai/","m.facebook.com","Bar","North Indian restaurant","Yes","7793","4.3","Sleek, hidden-away bar with upbeat vibe","open","Wednesday, 11 am-1:30 am; Thursday, 11 am-1:30 am; Friday, 11 am-1:30 am; Saturday, 11 am-1:30 am; Sunday, 11 am-1:30 am; Monday, 11 am-1:30 am; Tuesday, 11 am-1:30 am; ","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","11 am-1:30 am","Lat 18.999093","Lng 72.8299875","18.999093,72.8299875","7JCJXRXH+JXQ","ChIJBT0_mfLO5zsRmdoNKe1pvAY","https://widget.reservego.co/reserveOutlets/64c8e904464bc9112e2d8ee8?source=6","https://www.google.com/maps/place/?q=place_id:ChIJBT0_mfLO5zsRmdoNKe1pvAY","485379327166110361","https://www.google.com/search?kgmid=/g/11bccd911x","/g/11bccd911x","https://www.google.com/maps/reserve/v/dine/c/DT27LPcwRBo?source=pa&opi=79508299&hl=en-IN&gei=ydSAaKeuG6KfseMPu_nwgQg","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC-ot7fLQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://m.facebook.com/antisocialmumbai/&size=48","https://search.google.com/local/reviews?placeid=ChIJBT0_mfLO5zsRmdoNKe1pvAY&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"antiSOCIAL, मुंबई. 16,912 पसंद · 32 इस बारे में बात कर रहे हैं · 14,462 यहाँ थे. Underground, at antiSOCIAL, is an aesthetic.",,"0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcI7QIoDg","Wheelchair-accessible car park | Wheelchair-accessible seating | Wheelchair-accessible toilet","Bar on site | Restroom | Wi-Fi | Wi-Fi","No-contact delivery | Delivery | On-site services | Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments","Alcohol | All you can eat | Beer | Cocktails | Coffee | Halal food | Happy-hour drinks | Happy-hour food | Late-night food | Quick bite | Small plates | Spirits | Wine | Dishes","Family friendly | Groups | Tourists | University students","Brunch reservations recommended | Lunch reservations recommended | Reservations required | Dinner reservations recommended | Accepts reservations",,
"1494","club in mumbai","Clubhouse","A-11  Gokuldham Society  Krishna Nagar  Sathi D Souza Nagar  Saki Naka  Mumbai  Maharashtra 400072","A-11","Mumbai","400072","Mumbai  Maharashtra 400072","Maharashtra","IN","Asia/Calcutta"," ","क्लबहाउस"," "," "," ",," "," ",,,"Night club"," ","No","11","3.9"," ","open"," ",,,,,,,,"Lat 19.099858899999997","Lng 72.8872636","19.099858899999997,72.8872636","7JFJ3VXP+WWR","ChIJYbYik5rJ5zsRK2YKgOzVPrA"," ","https://www.google.com/maps/place/?q=place_id:ChIJYbYik5rJ5zsRK2YKgOzVPrA","12699823210968540715","https://www.google.com/search?kgmid=/g/11nmftyy5v","/g/11nmftyy5v"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICenY2BRg"," ","https://search.google.com/local/reviews?placeid=ChIJYbYik5rJ5zsRK2YKgOzVPrA&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIygMoDw","Wheelchair-accessible car park","Restroom","Dine-in",,"Alcohol | Food | Spirits | Wine","Groups",,,
"1495","club in mumbai","Club Nasha","First  Palm Beach Galleria Mall  Phase 2  Sector 19D  Vashi  Navi Mumbai  Maharashtra 400703","First","Navi Mumbai","400703","Palm Beach Galleria Mall","Maharashtra","IN","Asia/Calcutta","₹1,800–2,000","क्लब नशा","Buzzing destination with a dance floor & a global menu, plus beer & craft cocktails.","Drinks & nibbles in a lively venue"," ",," "," ",,,"Night club","Bar","Yes","107","4.2","Drinks & nibbles in a lively venue","open"," ",,,,,,,,"Lat 19.0851071","Lng 73.00778079999999","19.0851071,73.00778079999999","7JFM32P5+24R","ChIJFe0Tx_bB5zsRPYWu5qC7UIk","https://magicpin.in/app?action=walletrecharge&merchantId=12512484&wfb=1&tabType=delivery&utm_source=reserve_google&utm_campaign=starter_integration&utm_medium=delivery&rwg_token=ACgRB3dX6lexy7p4BUK1ykP8TdOKm5L2IfPhwHiJGm0DhcXDeJUwgJpOKPudpvyzxjhQXmSf-h9ZLskEgvYBdBSa-lTlhZMNYO4eAhmxg8TFeumm7KUmzcg%3D","https://www.google.com/maps/place/?q=place_id:ChIJFe0Tx_bB5zsRPYWu5qC7UIk","9894614681072338237","https://www.google.com/search?kgmid=/g/11qp3wvjtd","/g/11qp3wvjtd"," ","https://lh5.googleusercontent.com/p/AF1QipPzOPisbwNRBiJiKDUPhFofLRlOJN9ZI5r7Rh_o"," ","https://search.google.com/local/reviews?placeid=ChIJFe0Tx_bB5zsRPYWu5qC7UIk&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcI5AMoEA",,"Restroom","Takeaway | Dine-in","Credit cards | Debit cards | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine","Groups","Reservations required | Accepts reservations",,
"1496","club in mumbai","Bar Bar","Unit F - 83  FIRST FLOOR   PHOENIX MAKRET CITY MALL  34a  Lal Bahadur Shastri Marg  Kamani  Kurla West  Kurla  Mumbai  Maharashtra 400070","Unit F - 83  FIRST FLOOR   PHOENIX MAKRET CITY MALL","Mumbai","400070","34a  Lal Bahadur Shastri Marg","Maharashtra","IN","Asia/Calcutta","₹₹₹","बार बार","Inventive cocktails & finger food served in a relaxed lounge setting with wrought-iron decor.","Relaxed bar for cocktails & finger food","09152822103","091528 22103",,,"http://www.bellonahospitality.com/","bellonahospitality.com","Bar","Lounge","Yes","907","4","Relaxed bar for cocktails & finger food","open","Wednesday, 12 pm-1:30 am; Thursday, 12 pm-1:30 am; Friday, 12 pm-1:30 am; Saturday, 12 pm-1:30 am; Sunday, 12 pm-1:30 am; Monday, 12 pm-1:30 am; Tuesday, 12 pm-1:30 am; ","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","12 pm-1:30 am","Lat 19.086817399999997","Lng 72.8891584","19.086817399999997,72.8891584","7JFJ3VPQ+PMF","ChIJGeZXen3I5zsR7gBIUX1Zz7I"," ","https://www.google.com/maps/place/?q=place_id:ChIJGeZXen3I5zsR7gBIUX1Zz7I","12884615453699735790","https://www.google.com/search?kgmid=/g/11ckdqpytx","/g/11ckdqpytx"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDOyLmdwgE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.bellonahospitality.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJGeZXen3I5zsR7gBIUX1Zz7I&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcIhQQoEQ","Wheelchair-accessible car park | Wheelchair-accessible toilet","Restroom","No-contact delivery | Delivery | Takeaway | Dine-in","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Alcohol | Beer | Cocktails | Dancing | Food | Food at bar | Happy-hour drinks | Happy-hour food | Spirits | Wine","Groups","Reservations required | Accepts reservations",,
"1497","club in mumbai","HPNW Club","2VHV+972  Duleep Singh Marg  HP Nagar West  Chembur  Mumbai  Maharashtra 400074","2VHV+972","Mumbai","400074","Duleep Singh Marg","Maharashtra","IN","Asia/Calcutta"," ","पणव क्लब"," "," "," ",," "," ",,,"Night club","Club","No","25","4.3"," ","open"," ",,,,,,,,"Lat 19.0283971","Lng 72.8931308","19.0283971,72.8931308","7JFJ2VHV+972","ChIJhXnN-VnP5zsRhlrwsXxB7aw"," ","https://www.google.com/maps/place/?q=place_id:ChIJhXnN-VnP5zsRhlrwsXxB7aw","12460687747821099654","https://www.google.com/search?kgmid=/g/12630bnf7","/g/12630bnf7"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgID37ZihlgE"," ","https://search.google.com/local/reviews?placeid=ChIJhXnN-VnP5zsRhlrwsXxB7aw&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," "," "," "," "," ","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcItAQoEg",,,,,,,,,
"1498","club in mumbai","MIG Cricket Club  Bandra (East)  Mumbai.","Ramkrishna  Paramahans Marg  MIG Colony  Bandra East  Mumbai  Maharashtra 400051","Ramkrishna","Mumbai","400051","Paramahans Marg","Maharashtra","IN","Asia/Calcutta"," ","एमआयजी क्रिकेट क्लब"," "," ","02226408899","022 2640 8899",,"mig@migcricketclub.org","http://www.migcricketclub.org/","migcricketclub.org","Cricket club"," ","No","5723","4.3"," ","open","Wednesday, 5:30 am-11:45 pm; Thursday, 5:30 am-11:45 pm; Friday, 5:30 am-11:45 pm; Saturday, 5:30 am-11:45 pm; Sunday, 5:30 am-11:45 pm; Monday, 5:30 am-11:45 pm; Tuesday, 5:30 am-11:45 pm; ","5:30 am-11:45 pm","5:30 am-11:45 pm","5:30 am-11:45 pm","5:30 am-11:45 pm","5:30 am-11:45 pm","5:30 am-11:45 pm","5:30 am-11:45 pm","Lat 19.0575086","Lng 72.8479929","19.0575086,72.8479929","7JFJ3R5X+255","ChIJJ-EqzCHJ5zsRSo0AR9Axu1M"," ","https://www.google.com/maps/place/?q=place_id:ChIJJ-EqzCHJ5zsRSo0AR9Axu1M","6033470896407088458","https://www.google.com/search?kgmid=/g/11h9zbn6pb","/g/11h9zbn6pb"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDExfeHkgE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.migcricketclub.org/&size=48","https://search.google.com/local/reviews?placeid=ChIJJ-EqzCHJ5zsRSo0AR9Axu1M&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,"MIG Cricket Club, Mumbai has Cricket Ground, Hub for Tournaments, Events. Health Club, Vidyadeep Library, Conference Room offering Leisure and Recreation","Cricket, Ground, Tournaments, Conference Room, Club, Leisure,  Recreation, Reading, Cricket, Events, Hub, Badminton, Billiards & Snooker, Table Tennis, Athletics, Swimming, Cards, Health Club, Vidyadeep Library, Hub, Mumbai","0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcI0AQoEw","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible toilet","Restroom","On-site services",,,,,,
"1499","club in mumbai","Toy vuilla Luxuries Club","1st Floor  Satra Plaza  Unit No 117/118  Palm Beach Rd  Phase 2  Sector 19D  Vashi  Navi Mumbai  Maharashtra 400705","1st Floor","Navi Mumbai","400705","Satra Plaza","Maharashtra","IN","Asia/Calcutta"," ","टॉय विल्ला क्लब"," "," ","09920608747","099206 08747",,,"http://www.toyvuilla.in/","toyvuilla.in","Club","Bar","Yes","216","4.3"," ","open","Wednesday, 1 pm-1:30 am; Thursday, 1 pm-1:30 am; Friday, 1 pm-1:30 am; Saturday, 1 pm-1:30 am; Sunday, 1 pm-1:30 am; Monday, 1 pm-1:30 am; Tuesday, 1 pm-1:30 am; ","1 pm-1:30 am","1 pm-1:30 am","1 pm-1:30 am","1 pm-1:30 am","1 pm-1:30 am","1 pm-1:30 am","1 pm-1:30 am","Lat 19.0827299","Lng 73.0063971","19.0827299,73.0063971","7JFM32M4+3HR","ChIJ04EzOBrB5zsR9lIBz1VdgDA"," ","https://www.google.com/maps/place/?q=place_id:ChIJ04EzOBrB5zsR9lIBz1VdgDA","3494895933966078710","https://www.google.com/search?kgmid=/g/11tfw76v8t","/g/11tfw76v8t"," ","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC-iLmJUQ","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.toyvuilla.in/&size=48","https://search.google.com/local/reviews?placeid=ChIJ04EzOBrB5zsR9lIBz1VdgDA&q=club+in+mumbai&authuser=0&hl=en&gl=IN"," "," "," ",,,,,"0ahUKEwjntvv2_NKOAxWiT2wGHbs8PIAQ8BcI-wQoFA","Wheelchair-accessible car park | Wheelchair-accessible entrance | Wheelchair-accessible seating | Wheelchair-accessible toilet","Gender-neutral toilets","On-site services",,,,,,"Clothing"
