"id","Keyword","Name","Full_Address","Street_Address","City","Zip","Municipality","State","Country","Timezone","Sub_Title","Phone_1","Phone_Standard_format","Phone_From_WEBSITE","Email_From_WEBSITE","Website","Domain","First_category","Second_category","Claimed_google_my_business","Reviews_count","Average_rating","Business_Status","Hours","Saturday","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Latitude","Longitude","Coordinates","Plus_Code","Place_ID","GMB_URL","CID","Google_Knowledge_URL","Kgmid","Image_URL","Favicon","Review_URL","Facebook_URL","Twitter_URL","Instagram_URL","Youtube_URL","Meta_Description","Meta_Keywords","Uuid","Service_options","Payments","Offerings","Planning","Amenities","Accessibility","Crowd","Recycling","From_the_business"
"1354","clothing in gujarat","Fashion Wear. HAKOBA","Hospital  Shop No.23  Maharana Pratap Complex  Opp. Kapadia Guest House  Behind V.S  Pritam Rai Cross Rd  Kocharab  Paldi  Ahmedabad  Gujarat 380006","Hospital","Ahmedabad","380006","Shop No.23  Maharana Pratap Complex  Opp. Kapadia Guest House  Behind V.S","Gujarat","IN","Asia/Calcutta","ફેશન વસ્ત્રો","09376141138","093761 41138",,,"https://linktr.ee/fashionwearhakoba","linktr.ee","Women's clothing store","Fabric store","Yes","22","4.7","open","Wednesday, 10:30 am-8:30 pm; Thursday, 10:30 am-8:30 pm; Friday, 10:30 am-8:30 pm; Saturday, 10:30 am-8:30 pm; Sunday, 10:30 am-7 pm; Monday, 10:30 am-8:30 pm; Tuesday, 10:30 am-8:30 pm; ","10:30 am-8:30 pm","10:30 am-7 pm","10:30 am-8:30 pm","10:30 am-8:30 pm","10:30 am-8:30 pm","10:30 am-8:30 pm","10:30 am-8:30 pm","Lat 23.0178771","Lng 72.5704284","23.0178771,72.5704284","7JMJ2H9C+553","ChIJHdjYCVWEXjkR6_lJoZQ3Kws","https://www.google.com/maps/place/?q=place_id:ChIJHdjYCVWEXjkR6_lJoZQ3Kws","804798069916432875","https://www.google.com/search?kgmid=/g/1tk66288","/g/1tk66288","https://lh5.googleusercontent.com/p/AF1QipPPEtKs-C-1TLvon33UOD9Iz6dAJnLB4fFTm5nI","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://linktr.ee/fashionwearhakoba&size=48","https://search.google.com/local/reviews?placeid=ChIJHdjYCVWEXjkR6_lJoZQ3Kws&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"Linktree. Make your link do more.",,"0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI_AIoDw","Delivery | In-store pick-up | In-store shopping | On-site services","Credit cards | Debit cards | Google Pay | NFC mobile payments | Credit cards","Women's clothing","Quick visit",,,,,"Identifies as women-owned"
"1355","clothing in gujarat","S V Gaaj Ghar","Fatepura  nr. Hathikhana Masjid  opp. Ambar Complex  Vadodara  Gujarat 390006","Fatepura","Vadodara","390006","nr. Hathikhana Masjid","Gujarat","IN","Asia/Calcutta","સ વ ગાજ ઘર"," ",," "," ",,,"Work clothes store","Fashion designer","Yes","2","5","open","Wednesday, 10 am-8 pm; Thursday, 10 am-8 pm; Friday, 10 am-8 pm; Saturday, 10 am-8 pm; Sunday, 10 am-8 pm; Monday, Closed; Tuesday, 10 am-8 pm; ","10 am-8 pm","10 am-8 pm","Closed","10 am-8 pm","10 am-8 pm","10 am-8 pm","10 am-8 pm","Lat 22.3084419","Lng 73.2085875","22.3084419,73.2085875","7JJM8655+9CG","ChIJqczYKrrPXzkRDyFWwzrmhOw","https://www.google.com/maps/place/?q=place_id:ChIJqczYKrrPXzkRDyFWwzrmhOw","17043000029936492815","https://www.google.com/search?kgmid=/g/11f62m30l9","/g/11f62m30l9","https://lh5.googleusercontent.com/p/AF1QipOPd38QqA9FVHE7sZWqukQ7dP_rRbhOiAtxO_yH"," ","https://search.google.com/local/reviews?placeid=ChIJqczYKrrPXzkRDyFWwzrmhOw&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIqAMoEA","Delivery | In-store shopping","Cash only | Cheques | Google Pay","Men's clothing | Women's clothing","Quick visit",,,,,
"1356","clothing in gujarat","Ramdev Garment","J9Q8+7PF  Netrang  Gujarat 393130","J9Q8+7PF","Netrang","393130","Netrang  Gujarat 393130","Gujarat","IN","Asia/Calcutta","રામદેવ ગારમેન્ટ","09586227821","095862 27821"," "," ",,,"Clothing store"," ","No","18","3.8","open","Wednesday, 8 am-8 pm; Thursday, 8 am-8 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, 8 am-8 pm; Monday, 8 am-8 pm; Tuesday, 8 am-8 pm; ","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","Lat 21.638186599999997","Lng 73.3667832","21.638186599999997,73.3667832","7JHMJ9Q8+7PF","ChIJuxerRiYE4DsRulZssS7faFo","https://www.google.com/maps/place/?q=place_id:ChIJuxerRiYE4DsRulZssS7faFo","6514702252629579450","https://www.google.com/search?kgmid=/g/11df0qd0bw","/g/11df0qd0bw","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIC459L2sAE"," ","https://search.google.com/local/reviews?placeid=ChIJuxerRiYE4DsRulZssS7faFo&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIzQMoEQ",,,,"Quick visit",,,,,
"1357","clothing in gujarat","Pramukh Cloth Store","AMBEKHADA  main road  Dhuvaran  Gujarat 388610","AMBEKHADA","Dhuvaran, Haripura","388610","Dhuvaran  Gujarat 388610","Gujarat","IN","Asia/Calcutta","પ્રમુખ ક્લોથ સ્ટોર"," ",," "," ",,,"Clothing store"," ","Yes","13","3.8","open","Wednesday, 8 am-8 pm; Thursday, 8 am-8 pm; Friday, 8 am-8 pm; Saturday, 8 am-8 pm; Sunday, 9 am-8 pm; Monday, 8 am-8 pm; Tuesday, 8 am-8 pm; ","8 am-8 pm","9 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","8 am-8 pm","Lat 22.255206599999998","Lng 72.76324679999999","22.255206599999998,72.76324679999999","7JJJ7Q47+37Q","ChIJ5VojFWapXzkR_Sva8qJVlxw","https://www.google.com/maps/place/?q=place_id:ChIJ5VojFWapXzkR_Sva8qJVlxw","2060209512892738557","https://www.google.com/search?kgmid=/g/11j91hdbsn","/g/11j91hdbsn","https://lh5.googleusercontent.com/p/AF1QipOfn7LlwVOAHE8Fj0f-XNGoPMIv4-fE8cx1OYy7"," ","https://search.google.com/local/reviews?placeid=ChIJ5VojFWapXzkR_Sva8qJVlxw&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI8wMoEg","Delivery","NFC mobile payments",,"Quick visit",,"Wheelchair-accessible car park",,,
"1358","clothing in gujarat","CLOTH FASHION","Shop no-7  Shivansh Enclave  Ganga Park  Novino Tarsali Rd  opposite gitanjali complex  Ayodhya Twp  Makarpura  Vadodara  Gujarat 390010","Shop no-7  Shivansh Enclave","Vadodara","390010","Ganga Park","Gujarat","IN","Asia/Calcutta","ક્લોથ ફેશન","09712918760","097129 18760",,,"http://www.instagram.com/clothfashion_","instagram.com","Clothing store","Clothing wholesaler","Yes","9","4.8","open","Wednesday, 9 am-9 pm; Thursday, 9 am-9 pm; Friday, 9 am-9 pm; Saturday, 9 am-9 pm; Sunday, 9 am-9 pm; Monday, 9 am-9 pm; Tuesday, 9 am-9 pm; ","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","9 am-9 pm","Lat 22.2518688","Lng 73.2062674","22.2518688,73.2062674","7JJM7624+PGR","ChIJ2UBKQkrEXzkRTOe0yEu2pfg","https://www.google.com/maps/place/?q=place_id:ChIJ2UBKQkrEXzkRTOe0yEu2pfg","17916927129169487692","https://www.google.com/search?kgmid=/g/11ddxpytf9","/g/11ddxpytf9","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICF3vSj7gE","https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.instagram.com/clothfashion_&size=48","https://search.google.com/local/reviews?placeid=ChIJ2UBKQkrEXzkRTOe0yEu2pfg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," ",,,"1,315 followers, 6,511 following, 510 posts – Cloth FASHION (@clothfashion_) on Instagram: ""👖Jeans 👖👔 shirts 👔👕T-shirts👕#Track pant##Chinos##Shorts#Payments : google pay, paytm , Bhim , bank transfer Whtsapp : +919712918760""",,"0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIlgQoEw","Delivery | In-store pick-up","Cheques | Credit cards | Debit cards | Google Pay | NFC mobile payments",,"Quick visit",,,,,
"1359","clothing in gujarat","Gujarat","Anc Limited  Dhima  Gujarat 385566","Anc Limited","Dhima","385566","Dhima  Gujarat 385566","Gujarat","IN","Asia/Calcutta","ગુજરાત","09023544612","090235 44612"," "," ",,,"Men's clothing store"," ","Yes","1","5","open","Wednesday, 9 am-5 pm; Thursday, 9 am-5 pm; Friday, 9 am-5 pm; Saturday, 9 am-5 pm; Sunday, 9 am-5 pm; Monday, 9 am-5 pm; Tuesday, 9 am-5 pm; ","9 am-5 pm","9 am-5 pm","9 am-5 pm","9 am-5 pm","9 am-5 pm","9 am-5 pm","9 am-5 pm","Lat 24.6235116","Lng 71.5040996","24.6235116,71.5040996","7JPHJGF3+CJ5","ChIJKcocAH7JRDkRxUlFd6KZOzY","https://www.google.com/maps/place/?q=place_id:ChIJKcocAH7JRDkRxUlFd6KZOzY","3907886024738818501","https://www.google.com/search?kgmid=/g/11y8_758yh","/g/11y8_758yh","https://lh5.googleusercontent.com/p/O-dGOYv4DFo4WsXa1EiA_w"," ","https://search.google.com/local/reviews?placeid=ChIJKcocAH7JRDkRxUlFd6KZOzY&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIwAQoFA",,,"Men's clothing",,,,,,
"1360","clothing in gujarat","Aradhana Fashion","9FPR+G78  Dev Dem Rd  Rameshra  Gujarat 389350","9FPR+G78","Rameshra","389350","Rameshra  Gujarat 389350","Gujarat","IN","Asia/Calcutta","આરાધના ફેશન","09722771745","097227 71745"," "," ",,,"Clothing store"," ","No","4","4","open","Wednesday, 12-7 am | 9:10 am-12 am; Thursday, 12-7 am | 9:10 am-12 am; Friday, 12-7 am | 9:10 am-12 am; Saturday, 12-7 am | 9:10 am-12 am; Sunday, 12-7 am | 9:10 am-12 am; Monday, 12-7 am | 9:10 am-12 am; Tuesday, 12-7 am | 9:10 am-12 am; ","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","12-7 am | 9:10 am-12 am","Lat 22.3862924","Lng 73.4907018","22.3862924,73.4907018","7JJM9FPR+G78","ChIJ-Stu4vJ4YDkRvEd3FXZPzMo","https://www.google.com/maps/place/?q=place_id:ChIJ-Stu4vJ4YDkRvEd3FXZPzMo","14613142259495290812","https://www.google.com/search?kgmid=/g/11c5_q8n49","/g/11c5_q8n49","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICsvsDCpwE"," ","https://search.google.com/local/reviews?placeid=ChIJ-Stu4vJ4YDkRvEd3FXZPzMo&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI5AQoFQ",,,,"Quick visit",,,,,
"1361","clothing in gujarat","Raj fashion sarbhon","desai complex  Shopping Center  near patel agro  Sarbhon  Gujarat 394350","desai complex","Sarbhon","394350","Shopping Center","Gujarat","IN","Asia/Calcutta"," ","08884829105","088848 29105"," "," ",,,"Clothing store","Bag shop","Yes","1","5","open","Wednesday, 7 am-10 pm; Thursday, 7 am-10 pm; Friday, 7 am-10 pm; Saturday, 7 am-10 pm; Sunday, 7 am-10 pm; Monday, 7 am-10 pm; Tuesday, 7 am-10 pm; ","7 am-10 pm","7 am-10 pm","7 am-10 pm","7 am-10 pm","7 am-10 pm","7 am-10 pm","7 am-10 pm","Lat 21.0549681","Lng 73.08529829999999","21.0549681,73.08529829999999","7JHM333P+X4M","ChIJUd84SOZf4DsRMqPu73y6R0A","https://www.google.com/maps/place/?q=place_id:ChIJUd84SOZf4DsRMqPu73y6R0A","4631875787537949490","https://www.google.com/search?kgmid=/g/11sj552xyq","/g/11sj552xyq","https://lh5.googleusercontent.com/p/AF1QipNqGDqBPWLuAFJSrfc8Rb53s9CMK3NdlSzssYC6"," ","https://search.google.com/local/reviews?placeid=ChIJUd84SOZf4DsRMqPu73y6R0A&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIiwUoFg",,,,"Quick visit",,,,,
"1362","clothing in gujarat","Famous Readymade Store","Bus Stand  Saraswati - Taluqa Opp Koita  Koita  Gujarat 385550","Bus Stand","Koita","385550","Koita  Gujarat 385550","Gujarat","IN","Asia/Calcutta","ફેમસ રેડીમેડ કોઈટા","07490094814","074900 94814"," "," ",,,"Clothing store"," ","Yes","8","4.9","open","Wednesday, 8 am-9 pm; Thursday, 8 am-9 pm; Friday, 8 am-9 pm; Saturday, 8 am-9 pm; Sunday, 8 am-9 pm; Monday, 8 am-9 pm; Tuesday, 8 am-9 pm; ","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","8 am-9 pm","Lat 24.075798199999998","Lng 72.16474889999999","24.075798199999998,72.16474889999999","7JPJ35G7+8V9","ChIJG0DV0IqQXDkRqu7-YYr7JJQ","https://www.google.com/maps/place/?q=place_id:ChIJG0DV0IqQXDkRqu7-YYr7JJQ","10674933588543073962","https://www.google.com/search?kgmid=/g/11cn5pz8h9","/g/11cn5pz8h9","https://lh5.googleusercontent.com/p/AF1QipOjO1CVRfYidG7bkCk621-LpZ1MQ787uaOHi2Xe"," ","https://search.google.com/local/reviews?placeid=ChIJG0DV0IqQXDkRqu7-YYr7JJQ&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcItAUoFw",,"Cash only",,"Quick visit",,,,,
"1363","clothing in gujarat","LADLI'S SELECTION","Vitthal Press Street No.1  Beside Favriote Tailor  near Vadilal Chowk  Surendranagar  Gujarat 363001","Vitthal Press Street No.1  Beside Favriote Tailor","Surendranagar","363001","Surendranagar  Gujarat 363001","Gujarat","IN","Asia/Calcutta","લાડલીસ સેલેક્શન","09824630312","098246 30312"," "," ",,,"Clothing store","Women's clothing store","Yes","21","4.7","open","Wednesday, 9 am-8 pm; Thursday, 9 am-8 pm; Friday, 9 am-8 pm; Saturday, 9 am-8 pm; Sunday, 9 am-7 pm; Monday, 9 am-8 pm; Tuesday, 9 am-8 pm; ","9 am-8 pm","9 am-7 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","9 am-8 pm","Lat 22.7273718","Lng 71.6331913","22.7273718,71.6331913","7JJHPJGM+W7W","ChIJq6qqqt5AWTkR1AjFdN0S_Hg","https://www.google.com/maps/place/?q=place_id:ChIJq6qqqt5AWTkR1AjFdN0S_Hg","8717863721038579924","https://www.google.com/search?kgmid=/g/11h9whxjqg","/g/11h9whxjqg","https://lh5.googleusercontent.com/p/AF1QipOzmHOg3i7BwncCjKr0y-6iNanCHOR8rFZinWTA"," ","https://search.google.com/local/reviews?placeid=ChIJq6qqqt5AWTkR1AjFdN0S_Hg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcI2gUoGA","Delivery | In-store pick-up","Credit cards | NFC mobile payments","Women's clothing","Quick visit",,,,,
"1364","clothing in gujarat","GUJARAT GARMENT","Shop No 21  Lal Darvaja  near Food Inn Hotel  Old City  Gheekanta  Lal Darwaja  Gujarat 380001","Shop No 21","Ahmedabad","380001","Lal Darvaja","Gujarat","IN","Asia/Calcutta"," ","08141687555","081416 87555"," "," ",,,"Men's clothing store"," ","Yes","5","3.4","open"," ",,,,,,,,"Lat 23.0271695","Lng 72.5804513","23.0271695,72.5804513","7JMJ2HGJ+V58","ChIJqXJolUaFXjkRXk8ES_NLGps","https://www.google.com/maps/place/?q=place_id:ChIJqXJolUaFXjkRXk8ES_NLGps","11176328933581016926","https://www.google.com/search?kgmid=/g/11t35rcqv7","/g/11t35rcqv7","https://lh5.googleusercontent.com/p/AF1QipOZ6C6V_4ui28V6OlFsUttbAySiW0p1MWGoizi6"," ","https://search.google.com/local/reviews?placeid=ChIJqXJolUaFXjkRXk8ES_NLGps&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwiVmsuu-9KOAxVUR2cHHazoD4oQ8BcIgQYoGQ",,"NFC mobile payments","Men's clothing","Quick visit",,,,,
"1365","clothing in gujarat","Mitesh Cloth Stores Janki Stores","CQCH+XCC  Dharmaj  Gujarat 388430","CQCH+XCC","Dharmaj"," ","Dharmaj  Gujarat 388430","Gujarat","IN","Asia/Calcutta","મિતેશ ક્લોથ સ્ટોર્સ જાનકી સ્ટોર્સ","07600423439","076004 23439"," "," ",,,"Clothing store"," ","No","5","4.8","open","Wednesday, 8 am-7:30 pm; Thursday, 8 am-7:30 pm; Friday, 8 am-7:30 pm; Saturday, 8 am-7:30 pm; Sunday, 8 am-7:30 pm; Monday, 8 am-7:30 pm; Tuesday, 8 am-7:30 pm; ","8 am-7:30 pm","8 am-7:30 pm","8 am-7:30 pm","8 am-7:30 pm","8 am-7:30 pm","8 am-7:30 pm","8 am-7:30 pm","Lat 22.4224316","Lng 72.77851629999999","22.4224316,72.77851629999999","7JJJCQCH+XCC","ChIJJ1MfMj-rXzkRXLS9Vj_9-HQ","https://www.google.com/maps/place/?q=place_id:ChIJJ1MfMj-rXzkRXLS9Vj_9-HQ","8428765151103923292","https://www.google.com/search?kgmid=/g/11hdc4x3mj","/g/11hdc4x3mj","https://lh5.googleusercontent.com/p/REQphxJYOzqaGGex22ykCQ"," ","https://search.google.com/local/reviews?placeid=ChIJJ1MfMj-rXzkRXLS9Vj_9-HQ&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcICygG",,,,"Quick visit",,,,,
"1366","clothing in gujarat","Gujarat Agency","SETH'S VANDO  11 JAIN COLONY NAGAR  Gheekanta  Ahmedabad  Gujarat 380001","SETH'S VANDO","Ahmedabad","380001","11 JAIN COLONY NAGAR","Gujarat","IN","Asia/Calcutta","ગુજરાત એજન્સી","09426768866","094267 68866"," "," ",,,"Clothing store"," ","Yes","5","3.4","open","Wednesday, 11 am-9 pm; Thursday, 11 am-9 pm; Friday, 11 am-9 pm; Saturday, 11 am-9 pm; Sunday, Closed; Monday, 11 am-9 pm; Tuesday, 11 am-9 pm; ","11 am-9 pm","Closed","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","11 am-9 pm","Lat 23.028475699999998","Lng 72.58548929999999","23.028475699999998,72.58548929999999","7JMJ2HHP+95X","ChIJB_j3gkiEXjkRKHFEbLQsM1Y","https://www.google.com/maps/place/?q=place_id:ChIJB_j3gkiEXjkRKHFEbLQsM1Y","6211357464496206120","https://www.google.com/search?kgmid=/g/1ptyg4hnn","/g/1ptyg4hnn","https://lh5.googleusercontent.com/p/AF1QipOkzXFEN1EDPGTOi9HKwFdI0Spb65bigWRafjy4"," ","https://search.google.com/local/reviews?placeid=ChIJB_j3gkiEXjkRKHFEbLQsM1Y&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIMSgH",,"NFC mobile payments",,"Quick visit",,,,,
"1367","clothing in gujarat","New Fashion Trelar","2 Aroma Aarket Mandali Chokdi  Gujarat 382732","2 Aroma Aarket Mandali Chokdi","Mandali","382732","Gujarat 382732","Gujarat","IN","Asia/Calcutta"," ","07016254645","070162 54645"," "," ",,,"Men's clothing store"," ","Yes","1","5","open"," ",,,,,,,,"Lat 23.432946899999997","Lng 72.4006938","23.432946899999997,72.4006938","7JMJCCM2+57G","ChIJNwFcT8Y_XDkRB4l5YK8H6rs","https://www.google.com/maps/place/?q=place_id:ChIJNwFcT8Y_XDkRB4l5YK8H6rs","13540643679462066439","https://www.google.com/search?kgmid=/g/11jssy_rlj","/g/11jssy_rlj","https://lh5.googleusercontent.com/p/AF1QipPtd0mGAUVWstevKz34U81If4wK20QOIPSaiBVA"," ","https://search.google.com/local/reviews?placeid=ChIJNwFcT8Y_XDkRB4l5YK8H6rs&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIWSgI",,"NFC mobile payments","Men's clothing","Quick visit",,"Wheelchair-accessible car park",,,
"1368","clothing in gujarat","Paridhan Collection","Vaso Chaukadi  Vaso  Gujarat 387380","Vaso Chaukadi","Vaso","387380","Vaso  Gujarat 387380","Gujarat","IN","Asia/Calcutta"," ","09824125922","098241 25922"," "," ",,,"Clothing store"," ","Yes","5","4.6","open","Wednesday, 9:30 am-6 pm; Thursday, 9:30 am-6 pm; Friday, 9:30 am-6 pm; Saturday, 9:30 am-6 pm; Sunday, 9 am-5 pm; Monday, 9:30 am-6 pm; Tuesday, 9:30 am-6 pm; ","9:30 am-6 pm","9 am-5 pm","9:30 am-6 pm","9:30 am-6 pm","9:30 am-6 pm","9:30 am-6 pm","9:30 am-6 pm","Lat 22.6687543","Lng 72.753278","22.6687543,72.753278","7JJJMQ93+G82","ChIJZ1Ub_HBZXjkRfwTd3q58PdE","https://www.google.com/maps/place/?q=place_id:ChIJZ1Ub_HBZXjkRfwTd3q58PdE","15077344218011468927","https://www.google.com/search?kgmid=/g/11rcqkflzd","/g/11rcqkflzd","https://lh5.googleusercontent.com/p/AF1QipMf3VBlMOB36t2RvVcAMfEkAPz7uhKhIDibUauG"," ","https://search.google.com/local/reviews?placeid=ChIJZ1Ub_HBZXjkRfwTd3q58PdE&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIdSgJ",,,,"Quick visit",,,,,
"1369","clothing in gujarat","Fatima kids wear","Gori faliyu  Achhod  Gujarat 392110","Gori faliyu","Achhod","392110","Achhod  Gujarat 392110","Gujarat","IN","Asia/Calcutta","ફાતિમા કિડ્સ વેર","06354333109","063543 33109"," "," ",,,"Women's clothing store"," ","Yes","0","0","open","Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Lat 21.960869","Lng 72.833383","21.960869,72.833383","7JHJXR6M+89R","ChIJfTm-hGSbXzkRoSL8g79Pfv0","https://www.google.com/maps/place/?q=place_id:ChIJfTm-hGSbXzkRoSL8g79Pfv0","18266124822632997537","https://www.google.com/search?kgmid=/g/11h9gsnj7k","/g/11h9gsnj7k","https://lh5.googleusercontent.com/p/AF1QipOOzA5l2G5VbASdyL8lFj-xLAGKWNdlc4KTo2JX"," "," "," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcImgEoCg","In-store shopping",,"Women's clothing","Quick visit",,,,,
"1370","clothing in gujarat","Brahmani Fashion Wear","Station  Jadar  Jadar  Gujarat 383110","Station  Jadar","Jadar","383110","Jadar  Gujarat 383110","Gujarat","IN","Asia/Calcutta","બ્રાહ્મણી ફેશન વેર","09974539731","099745 39731"," "," ",,,"Clothing store"," ","Yes","4","5","open"," ",,,,,,,,"Lat 23.7444964","Lng 72.95316559999999","23.7444964,72.95316559999999","7JMJPXV3+Q7V","ChIJwX5epy67XTkRZEfYsgMSGAg","https://www.google.com/maps/place/?q=place_id:ChIJwX5epy67XTkRZEfYsgMSGAg","583235958839199588","https://www.google.com/search?kgmid=/g/11df542k5n","/g/11df542k5n","https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICkyZHz-QE"," ","https://search.google.com/local/reviews?placeid=ChIJwX5epy67XTkRZEfYsgMSGAg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcIvQEoCw","Delivery","NFC mobile payments",,"Quick visit",,"Wheelchair-accessible car park",,,
"1371","clothing in gujarat","Meet Store.","RXXF+M2  Sonvadi  Gujarat 396360","RXXF+M2","Sonvadi"," ","Sonvadi  Gujarat 396360","Gujarat","IN","Asia/Calcutta"," "," ",," "," ",,,"Clothing store"," ","No","2","4","open"," ",,,,,,,,"Lat 20.8491389","Lng 72.9725895","20.8491389,72.9725895","7JGJRXXF+M24","ChIJg7vuYwDx4DsRN4SsLDegRIE","https://www.google.com/maps/place/?q=place_id:ChIJg7vuYwDx4DsRN4SsLDegRIE","9314746088142177335","https://www.google.com/search?kgmid=/g/11lcr5hlww","/g/11lcr5hlww","https://lh5.googleusercontent.com/p/3w-NuHxjsxrdE4hF-IXa4w"," ","https://search.google.com/local/reviews?placeid=ChIJg7vuYwDx4DsRN4SsLDegRIE&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI2AEoDA",,,,"Quick visit",,,,,
"1372","clothing in gujarat","GUJRAT READYMADE SALE","JAIL ROAD MAIN BAZAR  Dhrol  Gujarat 361210","JAIL ROAD MAIN BAZAR","Dhrol","361210","Dhrol  Gujarat 361210","Gujarat","IN","Asia/Calcutta"," ","09925877195","099258 77195"," "," ",,,"Men's clothing store"," ","Yes","2","5","open","Wednesday, 9:30 am-8:30 pm; Thursday, 9:30 am-8:30 pm; Friday, 9:30 am-8:30 pm; Saturday, 9:30 am-8:30 pm; Sunday, 9:30 am-8:30 pm; Monday, 9:30 am-8:30 pm; Tuesday, 9:30 am-8:30 pm; ","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","9:30 am-8:30 pm","Lat 22.566361","Lng 70.4163062","22.566361,70.4163062","7JJGHC88+GGV","ChIJG1PCpGxfVzkR7W8k_ZbucKg","https://www.google.com/maps/place/?q=place_id:ChIJG1PCpGxfVzkR7W8k_ZbucKg","12137463328023015405","https://www.google.com/search?kgmid=/g/11pzf88sv8","/g/11pzf88sv8","https://lh5.googleusercontent.com/p/AF1QipP0Tf4DwlH9ZNlcAxL_Q6LKN4fPaRq2JeM2Gu1h"," ","https://search.google.com/local/reviews?placeid=ChIJG1PCpGxfVzkR7W8k_ZbucKg&q=clothing+in+gujarat&authuser=0&hl=en&gl=IN"," "," "," "," "," "," ","0ahUKEwigxZm3-9KOAxWSR2cHHVm-G20Q8BcI8AEoDQ",,,"Men's clothing","Quick visit",,,,"Clothing",
